Article number|EAN (European article number)|Manufacturers code / number|Manufacturer|Product Name|Description|Product Group|Price EUR|Delivery status|Product URL|Picture URL|Shipping
675030631||33S0412|Lexmark|Lexmark E350D - 33S0412|Herausragende Leistung, einfache Bedienung: Der fachmännisch runderneuerte & gebrauchte Lexmark E350D Laserdrucker ist der perfekte, schnelle Drucker für Ihren Arbeitsplatz oder Ihre kleine Arbeitsgruppe. Der Lexmark E350D bietet eine Druckqualität von 1.200 x 1.200 dpi sowie zahlreiche flexible Optionen, einschließlich hoch ergiebiger Tonerkassetten und einer zweiten Zuführung für eine Zuführungskapazität von insgesamt 800 Blatt. Führende Technologie macht den Lexmark E350D zu einem der energiesparendsten Drucker in seiner Geschwindigkeitsklasse. Darüber hinaus können Sie beim E350D die automatische Duplex-Funktion nutzen, um Papier zu sparen und die Kosten zu reduzieren. Der mit einem leistungsfähigen Prozessor von 366 MHz und 32 MB Standardspeicher ausgestattete Lexmark E350D ermöglicht eine schnelle Durchführung Ihrer komplexen Druckjobs. Mit seiner hohen Druckgeschwindigkeit, einer extrem kurzen Aufwärmzeit und einer Ausgabe der ersten Seite innerhalb von nur 6,5 Sekunden gehört der Lexmark E350D zu den schnellsten in seiner Preisklasse. Mit dem E350D sind Ihre Dokumente bereits fertig, wenn andere Drucker erst starten!|Kopiererhaus > Drucker|59.00|3-4 Tage|https://www.kopiererhaus.de/lexmark-e350d-33s0412|https://www.kopiererhaus.de/media/catalog/product/6/7/675030631_713957.jpg|8.90
704111801||34S0400, 34S0412|Lexmark|Lexmark E360|Flexibel und vielseitig: Der von Ihrem Profi runderneuerte & gebrauchte Lexmark E360D bietet Ihnen das Extra bei Leistung und Flexibilität, dass Sie brauchen: schneller Druck mit Geschwindigkeiten von 38 Seiten/Minute sowie eine flexible Reihe von Funktionen und Optionen, die genau auf Ihre Anforderungen zugeschnitten sind. Der für große Volumen konzipierte Lexmark E360D nimmt Ihre hohe Auslastung ernst und bietet höchste Zuverlässigkeit. Der robuste und zuverlässige E360D sorgt dafür, dass Sie ohne jede Unterbrechung arbeiten können und hat zudem zahlreiche umweltfreundliche Funktionen wie papiersparenden Standard und einen Eco-Modus um den Stromverbrauch zu reduzieren. Mit einer zuverlässigen Papierzuführung und einem maximalen monatlichen Druckvolumen von bis zu 80.000 bleiben Sie mit dem Lexmark E360D produktiv.|Kopiererhaus > Drucker|39.00|4-7 Tage|https://www.kopiererhaus.de/e360|https://www.kopiererhaus.de/media/catalog/product/7/0/704111801_950454.jpg|8.90
704136631||34S0512|Lexmark|Lexmark E360DN - 34S0512|Ein robuster und zuverlässiger Partner: Der vom Fachmann top runderneuerte & gebrauchte Lexmark E360DN ist die perfekte Ergänzung für Ihr Unternehmen. Der Lexmark E360DN bietet eine einmalige Qualität, schnelle Druckgeschwindigkeiten und eine zuverlässige und problemlose Bedienung. Mit dem Lexmark E360DN können Sie verschiedene Zuführungen für den Druck auf verschiedene Medienarten verwenden. Zudem können Sie beim Lexmark E360DN aus einer Reihe von Optionen wählen, um Ihren E360DN für Ihre spezifischen Anforderungen zu konfigurieren, inklusive flexibler Papierhandhabung und Hauptspeichererweiterung für den Druck von grafikintensiven Dokumenten. Der für große Volumen konzipierte Lexmark E360DN nimmt Ihre hohe Auslastung ernst und bietet höchste Zuverlässigkeit.|Kopiererhaus > Drucker|49.00|4-7 Tage|https://www.kopiererhaus.de/lexmark-e360dn-34s0512|https://www.kopiererhaus.de/media/catalog/product/7/0/704136631_422807.jpg|8.90
725435280||43984905|Oki|OKI B430D|Robust, Modern, Einfach: Der von Ihrem Profi top generalüberholte & gebrauchte OKI B430D bietet alles, was Sie von einem Desktop-Drucker erwarten. Mit seiner echten 1.200 x 1.200 dpi-Auflösung druckt der B430D alle Details gestochen scharf und die Tonerpatronenkapazität von bis zu 7.000 Seiten ermöglicht es beim OKI B430D, lange Zeit ohne Unterbrechung zu drucken. Gleichzeitig werden beim B430D auch PCL- und PostScript-Emulation unterstützt, was einen Einsatz unter verschiedensten Betriebssystemen ermöglicht. Aufgrund seines verbesserten Bedienfelds, der optionalen Hochleistungstonerkassette und des erweiterten Papierfassungsvermögens ist der OKI B430D die erste Wahl für umfangreichere Druckaufträge. Auch garantiert der OKI B430D einfachste Handhabung - so lassen sich z.B. vom LCD-Frontdisplay die leicht verständlichen Statusinformationen auf einen Blick ablesen und Sie sind so jederzeit über den Status des Druckers informiert. Zusätzlich lassen sich beim B430D alle Einstellungen gleich am Gerät, über die 6 Tasten, durchführen|Kopiererhaus > Drucker|99.00|3-4 Tage|https://www.kopiererhaus.de/oki-b430d|https://www.kopiererhaus.de/media/catalog/product/7/2/725435280_514753.jpg|8.90
725454735||43984925|Oki|OKI B430DN - 43984925|Die professionelle Drucklösung von OKI inklusive automatischem Duplexdruck. Was Sie vom B430DN erwarten können - robustes, modernes Design und höchst zuverlässige digitale LED-Technologie für perfekten Schwarzweißdruck. Diese Merkmale, verbunden mit einer Vielzahl nützlicher Softwaretools, machen verständlich, warum OKI Drucker so konstant täglich ihre Arbeit verrichten. Der B430DN ist mit denselben Einstellungsoptionen wie der B430d ausgestattet, kann jedoch direkt in ein Netzwerk eingebunden und somit in kleinen Arbeitsgruppen eingesetzt werden. Darüber hinaus verfügen alle Modelle standardmäßig über die Duplexfunktion für automatischen doppelseitigen Druck, wodurch Papier eingespart wird und die Kosten gesenkt werden.|Kopiererhaus > Drucker|189.00|3-4 Tage|https://www.kopiererhaus.de/oki-b430dn-43984925|https://www.kopiererhaus.de/media/catalog/product/7/2/725454735_351336.jpg|8.90
725457455||62421406|Oki|OKI B6300|Robuster Leistungszyklus: Der vom Fachmann generalüberholte & gebrauchte OKI B6300 ist wie geschaffen für Arbeitsplätze oder Arbeitsgruppen mit besonders hohem Druckaufkommen. Dank des großen Standardspeichers beim OKI B6300 von 128 MB (bis auf 640 MB erweiterbar) und der superschnellen Prozessorgeschwindigkeit garantiert der B6300 eine extrem schnelle Druckabwicklung und ist dazu kompatibel mit allen gängigen Betriebssystemen. Mit 34 Seiten pro Minute Druckgeschwindigkeit, echtem Adobe PostScript und gestochen scharfem Druckbild bietet der OKI B6300 ein überlegenes Preis-Leistungs-Verhältnis. Zudem bietet der OKI B6300 echte 1.200 dpi Auflösung für ein professionelles Erscheinungsbild und einen Einzug für bis zu 1.800 Blatt für lange Druckdurchläufe und weniger Bedienereingriffe.|Kopiererhaus > Drucker|449.00|3-4 Tage|https://www.kopiererhaus.de/oki-b6300|https://www.kopiererhaus.de/media/catalog/product/7/2/725457455_585885.jpg|8.90
733417450||9004085|Oki|OKI B6300N| Erfüllt Ihre Ansprüche zuverlässig: Der fachmännisch runderneuerte & gebrauchte OKI B6300N garantiert Dank seines großen Standardspeichers von 128 MB (bis auf 640 MB erweiterbar) und der superschnellen Prozessorgeschwindigkeit eine extrem schnelle Druckabwicklung.       Mit 34 Seiten pro Minute Druckgeschwindigkeit, echtem Adobe PostScript und einem messerscharfen Druckbild von 1200 x 1200 dpi bietet OKI B6300N ein überlegenes Preis-Leistungs-Verhältnis. Zudem überzeugt der netzwerkfähige OKI B6300N mit 700 Blatt Standardpapierverarbeitung für eine lange Ausdauer, Barcode-Fonts und nur 8,8 Sekunden bis zum Ausdruck der ersten Seite.   |Kopiererhaus > Drucker|449.00|3-4 Tage|https://www.kopiererhaus.de/oki-b6300n|https://www.kopiererhaus.de/media/catalog/product/7/3/733417450_326781.jpg|8.90
733417460||1147701|Oki|OKI B6300DN|Erschwinglicher Hochleistungsdruck: Der vom Profi runderneuerte & gebrauchte OKI B6300DN Duplexer überzeugt bei 34 monochromen A4 Seiten pro Minute mit einer Druckgeschwindigkeit für höchste Ansprüche. Echte 1.200 dpi Auflösung sorgen beim OKI B6300DN für ein professionelles Erscheinungsbild und seine 128 MB Standardspeicher gewährleisten, dass der OKI B6300DN mit jedem Auftrag fertig wird. Der Papiereinnzug für bis zu 1.800 Blatt sorgen beim B6300DN für lange Druckdurchläufe und weniger Bedienereingriffe. Ein mögliches maximales Druckvolumen von 150.000 Seiten pro Monat sprechen beim OKI B6300DN für sich und zeugen von einem robusten Leistungszyklus.|Kopiererhaus > Drucker|449.00|3-4 Tage|https://www.kopiererhaus.de/oki-b6300dn|https://www.kopiererhaus.de/media/catalog/product/7/3/733417460_504936.jpg|8.90
734486365||01145302|Oki|OKI B4350|Reibungsloser Arbeitsablauf: Der vom Fachmann generalüberholte & gebrauchte OKI B4350 ist ein flexibler Schwarzweißdrucker, der mit allen wichtigen Betriebssystemen kompatibel ist und Druckdaten in PCL und Postscript verarbeitet. Der B4350 bietet alle Anforderungen für Point-of-Service Anwendungen, sowie ein nutzerfreundliches Klartext LCD-Bedienfeld, so dass Sie immer wissen, was Ihr Drucker gerade macht. Der OKI B4350 ist die ideale Wahl, wenn es bei einem Unternehmen auf Leistung und eine kompakte Ausführung ankommt, zum Beispiel an Hotelrezeptionen oder im Einzelhandel. Um den Arbeitsaufwand zu minimieren und die Druckkosten pro Seite zum Beispiel bei Serienbriefen, Berichten und Diagrammen zu reduzieren, verfügt der OKI B4350 außerdem über eine Hochleistungs-Tonerkartusche.|Kopiererhaus > Drucker|169.00|3-4 Tage|https://www.kopiererhaus.de/oki-b4350|https://www.kopiererhaus.de/media/catalog/product/7/3/734486365_410190.jpg|8.90
734491500||01145402|Oki|OKI B4350N|Der Kleine aber feine Teamworker fürs Büro: Der professionell aufbereitete & gebrauchte OKI B4350N glänzt mit 22 monochromen Seiten A4 pro Minute und 10/100BaseTXEthernet-Karte mit integriertem Webserver. Zudem ist der zuverlässige OKI B4350N sehr flexibel und verarbeitet Druckdaten in PCL und Postscript. Der OKI B4350N bietet Ihnen für Ihr Geld eine hervorragende Druckqualität und Verarbeitungsgeschwindigkeit und ist der unübertreffliche Schwarzweißdrucker für den individuellen professionellen Anwender oder das kleine Team im Netzwerk.|Kopiererhaus > Drucker|129.00|3-4 Tage|https://www.kopiererhaus.de/oki-b4350n|https://www.kopiererhaus.de/media/catalog/product/7/3/734491500_729515.jpg|8.90
734491510||01145502|Oki|OKI B4350NPS|Für noch mehr Produktivität am Arbeitsplatz: Der von unseren Profis aufbereitete & gebrauchte OKI B4350NPS ist kompakt, modern und robust und wartet mit erstklassigen Merkmalen auf, darunter 22 Seiten A4 pro Minute, 32MB Arbeitsspeicher und mit 6,2 Sekunden eine kürzere Zeit bis zum ersten Druck. Darüber hinaus verfügt der OKI B4350NPS über 136 Fonts PostScript-Schriften und die Druckersprachen PCL5e, PCL6, Epson FX, IBM, Pro Printer und PostScript3. Der OKI B4350NPS ist die ideale Wahl, wenn es bei einem Unternehmen auf Leistung und eine kompakte Ausführung ankommt und um den Arbeitsaufwand zu minimieren und die Druckkosten pro Seite zum Beispiel bei Serienbriefen, Berichten und Diagrammen zu reduzieren, verfügt er außerdem über eine Hochleistungs-Tonerkartusche.|Kopiererhaus > Drucker|130.00|3-4 Tage|https://www.kopiererhaus.de/oki-b4350nps|https://www.kopiererhaus.de/media/catalog/product/7/3/734491510_832556.jpg|8.90
746872265||A0DX023|Konica Minolta|Konica Minolta bizhub 40P - A0DX023|Flexibel und effizient: Der vom Fachmann technisch runderneuerte & gebrauchte Konica Minolta bizhub 40P überzeugt als A4-Schwarzweißdrucker mit einer erstklassigen Leistung. Der bizhub 40P ist die ideale Lösung für Arbeitsgruppen, die nicht nur qualitativ hochwertige, sondern auch kostengünstige Schwarzweißdrucke benötigen. Dank einer ausgezeichneten Druckauflösung von bis zu 1.200 x 1.200 dpi liefert der Konica Minolta bizhub 40P erstklassige Schwarzweißdrucke für professionelle Unterlagen und Dokumente. Gleichzeitig ist der bizhub 40P äußerst vielseitig in der Medienverarbeitung und unterstützt nicht nur Formate von A6 bis A4 bis hin zu benutzerdefinierten Formaten, sondern auch Grammaturen zwischen 64 und 210 g/m. Auch die optionale Duplexeinheit des bizhub 40P verarbeitet diese Grammaturen. Standardmäßig ist der Konica Minolta bizhub 40P bereits mit einer 550-Blatt-Papierkassette und einer Mehrzweckpapierkassette für weitere 150 Blatt ausgestattet. Mit zwei optionalen Papierkassetten kann der Papiervorrat beim bizhub 40P auf umfangreiche 1.800 Blatt erweitert werden.|Kopiererhaus > Drucker|139.00|4-7 Tage|https://www.kopiererhaus.de/konica-minolta-bizhub-40p-a0dx023|https://www.kopiererhaus.de/media/catalog/product/7/4/746872265_408201.jpg|8.90
746873040||1102F73UK0|Kyocera|Kyocera FS-6950DN - 1102F73UK0 bis A3|Kompakt, leistungsstark und leise: Der von Ihrem Profi aufbereitete und gebrauchte Kyocera FS-6950DN ist ein wahres Powerpaket sowohl für den Arbeitsplatz als auch für Teams. Vielfältige Schnittstellen, professionelle Protokolle und höchste Leistungsfähigkeit machen den FS-6950DN zum perfekten Teamplayer. Schnelle 32 Seiten A4 und beeindruckende 16 Seiten A3 druckt der geräuscharme FS-6950DN mit Leichtigkeit. Übrigens auch im beidseitigen Druck, denn die Duplex-Einheit ist ebenso wie die Netzwerkschnittstelle beim Kyocera FS-6950DN gleich mit drin.|Kopiererhaus > Drucker|369.00|4-7 Tage|https://www.kopiererhaus.de/kyocera-fs-6950dn-1102f73uk0-bis-a3|https://www.kopiererhaus.de/media/catalog/product/7/4/746873040_937645.jpg|8.90
747818550||52G0035|Lexmark|Lexmark X204N MFP - 52G0035|Ihr perfekter Arbeitsplatzpartner: Der von Ihrem Profi aufbereitete & gebrauchte Lexmark X204N MFP stellt Ihnen die Technologie bereit, die Sie brauchen, um schnell und produktiv zu arbeiten. Wenn Sie in einem Büro arbeiten und ein leistungsfähiges Arbeitsplatz-Gerät suchen, das professionelle Laserqualität bietet, ist der Lexmark X204N MFP genau die richtige Wahl für Sie. Der zuverlässige, bedienerfreundliche und ultra-kompakte Lexmark X204N MFP bietet große Vorteile zu einem niedrigen Preis. Genießen Sie gestochen scharfen Text, schnelles Kopieren und intuitive Scanwerkzeuge für Ihre tägliche Arbeit mit Dokumenten. Mit dem Lexmark X204N MFP können Sie noch einfacher Zeit und Geld sparen und gleichzeitig zum Umweltschutz beitragen. Scannen und kopieren Sie im Handumdrehen und Drucken Sie beim Lexmark X204N MFP mit Geschwindigkeiten von 23 Seiten/Minute professionelle Dokumente in gestochen scharfer Laserqualität.|Kopiererhaus > Kopierer s/w|159.00|4-7 Tage|https://www.kopiererhaus.de/lexmark-x204n-52g0035|https://www.kopiererhaus.de/media/catalog/product/7/4/747818550_824825.jpg|8.90
767935970||18S0100|Lexmark|Lexmark X215 MFP - 18S0100|Kleiner Preis - Große Leistung: Der professionell aufbereitete & gebrauchte Lexmark X215 MFP ist die wirtschaftliche 4-in-1-Lösung für jedes Budget. Durch die Integration von Druck-, Kopier-, Scan- und Faxfunktionen beim Lexmark X215 in einem einzigen leistungsfähigen System werden Synergien geschaffen und dabei eine gleichmäßigere und wirtschaftliche Auslastung des Druckwerks erzielt. Mit dem Lexmark X215 MFP ist das Chaos mit unterschiedlichen Ansprechpartnern endgültig vorbei. Statt vieler Einzelgeräte mit noch viel mehr unterschiedlichen Verbrauchsmaterialien gibt es beim Lexmark X215 MFP nur noch eine umweltfreundliche Druckkassette, die sich spielend leicht und sauber vom Anwender wechseln lässt. Die Spareffekte sind mit dem Lexmark X215 MFP vorprogrammiert. Das Lexmark X215 Allround-Talent überzeugt mit laserscharfen Ausdrucken, Scan-to-Print- sowie professionellen Faxfunktionen.|Kopiererhaus > Kopierer s/w|199.00|4-7 Tage|https://www.kopiererhaus.de/lexmark-x215-mfp-18s0100|https://www.kopiererhaus.de/media/catalog/product/7/6/767935970_527444.jpg|8.90
769537160||20D0149|Lexmark|Lexmark X340 MFP - 20D0149|Höhere Produktivität, einfachere Bedienung: Der fachmännisch aufbereitete & gebrauchte Lexmark X340 MFP ist die ideale Lösung für kostenbewusste Desktop-Anwender, die schnelle Druckgeschwindigkeiten in Schwarz/Weiß sowie Funktionen zum Kopieren, Faxen und Farbscannen in einem einzigen platzsparenden Gerät. Mit der automatischen Dokumentenzuführung für 50 Seiten können Sie Dokumente mit dem Lexmark X340 MFP ganz einfach faxen, scannen und kopieren und Ihre Druckjobs mit einer Geschwindigkeit von 25 Seiten pro Minute ausführen. Zahlreiche Kurzwahlziele ermöglichen es beim Lexmark X340 MFP zudem, Faxe innerhalb von wenigen Sekunden zu versenden und dank des intuitiven zweizeiligen Displays mit Hintergrundbeleuchtung können Wartungsaufgaben ganz einfach durchgeführt werden.|Kopiererhaus > Kopierer s/w|169.00|4-7 Tage|https://www.kopiererhaus.de/lexmark-x340-mfp-20d0149|https://www.kopiererhaus.de/media/catalog/product/7/6/769537160_919147.jpg|8.90
769621050||46D0060|Lexmark|Lexmark MarkNet X2011e - 46D0060 Printserver (Ohne Netzteil)|Lexmark MarkNet X2011e - 46D0060 Printserver für C700 / C900 / E200 / E300 / T400 / T500 / T600 / W800 / Forms Printer 2480, 2481, 2490, 2491, 4227 Plus +Ohne Netzteil+|Kopiererhaus > Toner & Zubehör|19.00|3-4 Tage|https://www.kopiererhaus.de/lexmark-marknet-x2011e-46d0060-printserver-ohne-netzteil|https://www.kopiererhaus.de/media/catalog/product/7/6/769621050_203015.jpg|8.90
771298586||CE457A|HP|HP Laserjet P2055D - CE457A|Schnell, zuverlässig und produktiv: Der von unseren Fachmännern aufbereitete & gebrauchte HP LaserJet P2055D liefert Ihnen professionelle Qualität mit einer echten Auflösung von 1200 dpi für gestochen scharfe Textdokumente und Bilder bei jedem Druckauftrag. Einstellbare Papierfächer ermöglichen beim LaserJet P2055D den einfachen Druck unterschiedlichster Schwarzweißdokumente in allen Formaten von A6 bis A4 (aus allen Papierzuführungen). Dank seines schlanken, kompakten Designs nimmt HP LaserJet P2055D wenig Platz auf dem Schreibtisch in Anspruch und ist bequem zugänglich. Die sehr ergiebige HP LaserJet All-in-One-Druckkassette ist einfach zu handhaben und liefert beständig beim P2055D hervorragende Ergebnisse.|Kopiererhaus > Drucker|129.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-p2055d-ce457a|https://www.kopiererhaus.de/media/catalog/product/7/7/771298586_658644.jpg|8.90
771308251||CE459A|HP|HP LaserJet P2055DN - CE459A|Kompakt und bedienerfreundlich: Der vom Experten runderneuerte HP LaserJet P2055DN ist trotz seiner geringen Größe ein echtes Kraftpaket. Der Laserdrucker weiß mit einer Druckgeschwindigkeit von 33 Seiten pro Minute und einer brillanten Druckauflösung von 1.200 dpi zu überzeugen. Auch in Sachen Duplexdruck machen Sie mit diesem Gerät keine Abstriche: Die integrierte Einheit für beidseitigen Druck macht auch große Druckaufträge zu einem Kinderspiel. Problemlos verarbeitet der P2055DN die Papierformate A6, A5 und A4 bei einer Spitzenauslastung von bis zu 50.000 Seiten pro Monat und ist damit bestens geeignet für kleine Arbeitsgruppen und Home-Offices.  |Kopiererhaus > Drucker|199.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-p2055dn-ce459a|https://www.kopiererhaus.de/media/catalog/product/p/2/p2055dn_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_4_1_1_1_1_1_1_1_1_1_1_48.jpg|8.90
775067791||CB526A|HP|HP Laserjet P4015DN - CB526A|Zuverlässig, Flexibel, Erweiterbar: Der von unseren Profis runderneuerte & gebrauchte HP Laserjet P4015DN Duplexer ist dank top Druckgeschwindigkeiten von bis zu 50 S./Min. und einer zuverlässigen Leistung der Workflowbooster Ihres Teams. Mit dem Laserjet P4015DN haben Sie keinen Zeitverlust durch Aufwärmphase des Druckers, sondern eine Ausgabe der ersten Seite in nur 8,5 Sekunden aus dem Bereitschaftsmodus dank der Instant-on- Technologie. Der HP Laserjet P4015DN garantiert Ihnen eine Zeitersparnis und Produktivitätsgewinn durch eine schnelle Verarbeitung komplexer Druckaufträge mit dem flotten 540 MHz Prozessor. Auch Ihr Team profitiert mit dem Laserjet P4015DN druch eine zuverlässige und effiziente gemeinsame Nutzung über die Gigabit-Netzwerktechnologie.|Kopiererhaus > Drucker|222.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-p4015dn-cb526a|https://www.kopiererhaus.de/media/catalog/product/7/7/775067791_380210.jpg|8.90
775077721||CB511A|HP|HP Laserjet P4015X - CB511A|Leistungsstark, sicher und zuverlässig: Der vom Fachmann runderneuerte HP Laserjet P4015X ist ein robuster Bürobegleiter mit optimalen Sicherheitsfunktionen für den Schutz Ihrer Geschäftsdokumente. Der Arbeitsgruppendrucker überzeugt mit schneller und fehlerfreier Nutzung im Netzwerk dank IPSec-Verschlüsselung und 802.1X Authentifizierung und Kennwortschutz. Auch privates Drucken bei sensiblen Unterlagen erlaubt das kompakte Tischgerät. Überzeugen Sie sich von gleichbleibend erstklassiger Druckqualität bei einer Geschwindigkeit von bis zu 50 Seiten pro Minute und nur 8,5 Sekunden Wartezeit aus dem Bereitschaftsmodus. Steigern Sie Ihre Produktivität mit dem hochwertigen Schwarzweiß-Drucker aus dem Hause Hewlett Packard. |Kopiererhaus > Drucker|249.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-p4015x-cb511a|https://www.kopiererhaus.de/media/catalog/product/7/7/775077721_995599.jpg|8.90
775086351||Q1860A|HP|HP LaserJet 5100 - Q1860A bis A3|Steigern Sie Ihre Arbeitseffizienz: Der erstklassig aufbereitete & gebrauchte HP LaserJet 5100 ist speziell konzipiert für allgemeine Büroumgebungen und die Bereiche computergestütztes Konstruieren (CAD) und Desktop Publishing (DTP), in denen die unterschiedlichsten Schwarzweißdokumente in Formaten bis DIN A3+ und ausgezeichneter Qualität benötigt werden. Der HP LaserJet 5100 zeichnet sich durch hohe Druckgeschwindigkeiten und hervorragende Druckqualität für Ausdrucke bis DIN A3-Überformat aus. Mit einer Druckgeschwindigkeit von bis zu 22 S./Min. bei DIN A4-Dokumenten und bis zu 11 S./Min. bei DIN A3-Überformat steigert der HP LaserJet 5100 nachhaltig Ihre Produktivität. Zudem bietet der HP LaserJet 5100 eine kompromisslose Druckqualität durch HP FastRes für Ausdrucke in 1.200 dpi entsprechender Qualität bei voller Druckgeschwindigkeit und eine echte Auflösung von 1.200 dpi bei halber Druckgeschwindigkeit.|Kopiererhaus > Drucker|399.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-5100-q1860a-bis-a3|https://www.kopiererhaus.de/media/catalog/product/7/7/775086351_115135.jpg|8.90
775429901||Q7543A|HP|HP LaserJet 5200 - Q7543A bis A3|Dieser monochrome Großformatdrucker bis DINA3-Überformat lässt keine Wünsche offen: Der aufgearbeitete HP LaserJet 5200 ist flexibel und erfüllt alle Druckanforderungen auch anspruchsvoller Büroumgebungen spielend. Er eignet sich optimal für kleine bis mittlere Arbeitsgruppen, die beispielsweise technische Pläne, CAD/CAM-Zeichnungen oder finanzwirtschaftliche Tabellen hochwertig und schnell produzieren möchten. Dank einer Druckgeschwindigkeit von bis zu 35 Seiten pro Minute und einer Ausgabe der ersten Seiten in nicht einmal 10 Sekunden sparen Sie mit dem preisgünstigen Gerät aus dem Hause Hewlett Packard nicht nur Geld, sondern auch wertvolle Zeit. Lassen Sie sich von der erstklassigen Qualität, den gestochen scharfen Texten und den weichen Graustufenübergängen überzeugen. |Kopiererhaus > Drucker|199.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-5200-q7543a-bis-a3|https://www.kopiererhaus.de/media/catalog/product/7/7/775429901_219152.jpg|8.90
817005831||CE657A|HP|HP LaserJet P1102W - CE657A|Einer der energieeffizientesten Laserdrucker weltweit. Ideal für Unternehmen, die nicht nur einen kostengünstigen LaserJet-Drucker benötigen, sondern über Wireless-Funktion und von mobilen Geräten mit HP ePrint, ePrint Wireless Direct and AirPrint drucken möchten. Senden von Dateien von einem Wirelessfähigen Smartphone oder anderem Internetfähigen Gerät direkt an Ihren Drucker über HP ePrint Wireless Direct Printing. Geringere Papierverschwendung durch ausschließliches Drucken der gewünschten Inhalte, mit HP Smart Print für optimalere Webausdrucke durch Drucken von Webseiten ohne abgeschnittene Ränder und leere Seiten.|Kopiererhaus > Drucker|220.00|3-4 Tage|https://www.kopiererhaus.de/hp-laserjet-p1102w-ce657a|https://www.kopiererhaus.de/media/catalog/product/8/1/817005831_409304.jpg|8.90
817295176||CE651A|HP|HP LaserJet P1102 - CE651A|Einfach zuverlässig: Der fachmännisch generalüberholte & gebrauchte HP LaserJet P1102 ist einer der energieeffizientesten Laserdrucker weltweit und ideal für Unternehmen, die nicht nur einen kostengünstigen LaserJet-Drucker benötigen. Beim HP LaserJet P1102 sparen Sie Energie mit der HP Auto-On/Auto-Off Technologie, die Ihre Druckaktivität erkennt und den Drucker automatisch ein- und ausschaltet. Zudem garantiert der HP LaserJet P1102 eine geringere Papierverschwendung durch ausschließliches Drucken der gewünschten Inhalte mit HP Smart Print, welches optimalere Webausdrucke durch Drucken von Webseiten ohne abgeschnittene Ränder und leeren Seiten, liefert. Der ultrakompakte HP LaserJet P1102 in elegantem Industriedesign ist äußerst platzsparend und unterstützt Sie bei der Reduzierung der Umweltbelastung mit weniger Verpackungsmaterial und kostenlosem Recycling der Kassette mit HP Planet Partners. Und selbstverständlich liefert der HP LaserJet P1102 eine verbesserte Druckqualität durch HP FastRes 1200 -  kleinere Druckdateien, fettgedruckter, gestochen scharfer Text, feinste Schattierungen, hohe Bildschärfe und gleichmäßige Geschäftsgrafiken.|Kopiererhaus > Drucker|179.00|3-4 Tage|https://www.kopiererhaus.de/hp-laserjet-p1102-ce651a|https://www.kopiererhaus.de/media/catalog/product/h/p/hp_p1102_7.jpg|8.90
817309406||1102L03NL0|Kyocera|Kyocera FS-1370DN (aufbereiteter Leasingrückläufer) - 1102L03NL0|Flüsterleiser Workaholic: Der von Ihrem Fachmann generalüberholte & gebrauchte Kyocera FS-1370DN trumpft mit hervorragendem Tempo und exzellenter Ausstattung. Mit bis zu 35 Seiten A4 pro Minute und integrierter Duplexeinheit für beidseitigen Druck bleiben Sie mit dem Kyocera FS-1370DN auf der Zielgeraden. Die von 300 Blatt auf maximal 800 Blatt erweiterbare Papierkapazität und die Verarbeitung von A6-Papier aus der eingebauten Papierkassette garantieren Ihnen beim Kyocera FS-1370DN Flexibiltät und Produktionsstärke. Die beim FS-1370DN integrierte Standard Netzwerk - Schnittstelle mit höchsten Verschlüsselungsstandards sorgt für eine sichere Übertragung Ihrer wichtigen Druckdaten im Netzwerk. Zudem bietet der Kyocera FS-1370DN ein großes und übersichtliches Display für eine einfache Bedienung und ist dank des "Silent Mode" für leisen Druck am Arbeitsplatz selbst unter hoher Auslastung kaum zu hören.|Kopiererhaus > Drucker|199.00|4-7 Tage|https://www.kopiererhaus.de/kyocera-fs-1370dn-1102l03nl0|https://www.kopiererhaus.de/media/catalog/product/8/1/817309406_303103.jpg|8.90
817313366||CB367A|HP|HP Laserjet P2015D - CB367A|Herausragende HP Qualität: Der von unseren Fachmännern runderneuerte & gebrauchte HP LaserJet P2015D Duplexdrucker bringt professionelle Ausdrucke mit einer echten Auflösung von 1200 dpi zum Drucken von gestochen scharfen Textdokumenten und Bildern bei jedem Druckauftrag. Zuverlässige HP LaserJet Druckkassetten mit einer hohen Reichweite liefern Ihnen mit dem LaseJet P2015D konstant ausgezeichnete Ergebnisse. Durch sein kompaktes Design spart der HP LaserJet P2015D viel Platz auf dem Schreibtisch. Sie können sich auf die bewährte HP LaserJet Zuverlässigkeit und ein monatliches Druckvolumen von 15.000 Seiten verlassen.|Kopiererhaus > Drucker|99.00|4-7 Tage|https://www.kopiererhaus.de/hp-laserjet-p2015d-cb367a|https://www.kopiererhaus.de/media/catalog/product/8/1/817313366_230655.jpg|8.90
